,type,start,end,text,label,name
339,text,15144,15149,first,ORDINAL,Daniel B
340,text,15232,15238,Daniel,PERSON,Daniel B
341,text,15325,15332,Georgia,GPE,Daniel B
342,text,15348,15355,Georgia,GPE,Daniel B
343,text,15779,15786,Claudia,PERSON,Daniel B
344,text,15811,15816,first,ORDINAL,Daniel B
345,text,15923,15929,Daniel,PERSON,Daniel B
346,text,16661,16667,Daniel,PERSON,Daniel B
347,text,16768,16771,one,CARDINAL,Daniel B
348,text,16957,16960,One,CARDINAL,Daniel B
349,text,17043,17045,20,CARDINAL,Daniel B
350,text,17057,17059,30,CARDINAL,Daniel B
351,text,17076,17079,one,CARDINAL,Daniel B
352,text,17182,17184,30,CARDINAL,Daniel B
353,text,17303,17309,Daniel,PERSON,Daniel B
354,text,18025,18027,10,DATE,Daniel B
355,text,18038,18040,30,DATE,Daniel B
356,text,18072,18078,Daniel,PERSON,Daniel B
357,text,18768,18774,Daniel,PERSON,Daniel B
358,text,18969,18975,Daniel,PERSON,Daniel B
359,text,19473,19479,Daniel,PERSON,Daniel B
360,text,19505,19511,Daniel,PERSON,Daniel B
361,text,20206,20212,Mexico,GPE,Daniel B
362,text,20226,20232,States,GPE,Daniel B
363,text,20241,20247,Daniel,PERSON,Daniel B
364,text,20327,20333,Mexico,GPE,Daniel B
365,text,20651,20657,Mexico,GPE,Daniel B
366,text,20666,20672,Daniel,PERSON,Daniel B
367,text,20684,20689,first,ORDINAL,Daniel B
368,text,20719,20725,Mexico,GPE,Daniel B
369,text,20798,20801,two,CARDINAL,Daniel B
370,text,20805,20810,three,CARDINAL,Daniel B
371,text,21164,21176,a week later,DATE,Daniel B
372,text,21269,21271,18,DATE,Daniel B
373,text,21314,21320,Daniel,PERSON,Daniel B
374,text,21333,21335,18,DATE,Daniel B
375,text,21518,21520,30,CARDINAL,Daniel B
376,text,21956,21958,US,GPE,Daniel B
377,text,22061,22067,Daniel,PERSON,Daniel B
378,text,22107,22113,Mexico,GPE,Daniel B
379,text,22128,22133,first,ORDINAL,Daniel B
380,text,22162,22168,second,ORDINAL,Daniel B
381,text,22210,22216,Mexico,GPE,Daniel B
382,text,22237,22239,US,GPE,Daniel B
383,text,22294,22303,"a
   week",DATE,Daniel B
384,text,22348,22355,Georgia,GPE,Daniel B
385,text,22575,22577,16,DATE,Daniel B
386,text,22707,22714,Georgia,GPE,Daniel B
387,text,22723,22729,Daniel,PERSON,Daniel B
388,text,22777,22790,late at night,TIME,Daniel B
389,text,22850,22863,late at night,TIME,Daniel B
390,text,23504,23510,Daniel,PERSON,Daniel B
391,text,24207,24215,48 hours,TIME,Daniel B
392,text,24270,24278,72 hours,TIME,Daniel B
393,text,24312,24318,Daniel,PERSON,Daniel B
394,text,24385,24391,"72
   ",TIME,Daniel B
395,text,24445,24453,72 hours,TIME,Daniel B
396,text,24605,24613,72 hours,TIME,Daniel B
397,text,24661,24676,a couple months,DATE,Daniel B
398,text,24732,24738,second,ORDINAL,Daniel B
399,text,24810,24816,Mexico,GPE,Daniel B
400,text,24875,24882,Georgia,GPE,Daniel B
401,text,24941,24947,Daniel,PERSON,Daniel B
402,text,25175,25177,18,DATE,Daniel B
403,text,25189,25191,27,DATE,Daniel B
404,text,25709,25715,Daniel,PERSON,Daniel B
405,text,25832,25836,Capo,PERSON,Daniel B
406,text,25904,25912,Mexicans,NORP,Daniel B
407,text,25961,25968,Georgia,GPE,Daniel B
408,text,25978,25990,Ku Klux Klan,ORG,Daniel B
409,text,26076,26084,Mexicans,NORP,Daniel B
410,text,26257,26265,Mexicans,NORP,Daniel B
411,text,26295,26303,Mexicans,NORP,Daniel B
412,text,26441,26447,Daniel,PERSON,Daniel B
413,text,26529,26532,Dan,PERSON,Daniel B
414,text,26552,26558,Robert,PERSON,Daniel B
415,text,26619,26625,Robert,PERSON,Daniel B
416,text,26890,26900,that night,TIME,Daniel B
417,text,26914,26921,Walmart,ORG,Daniel B
418,text,27152,27158,Daniel,PERSON,Daniel B
419,text,27172,27179,Walmart,ORG,Daniel B
420,text,27352,27355,two,CARDINAL,Daniel B
421,text,27423,27429,Robert,PERSON,Daniel B
422,text,27474,27480,Robert,PERSON,Daniel B
423,text,27536,27542,Daniel,PERSON,Daniel B
424,text,27551,27559,Danielel,PERSON,Daniel B
425,text,27639,27647,a minute,TIME,Daniel B
426,text,27915,27921,Daniel,PERSON,Daniel B
427,text,27941,27948,30 days,DATE,Daniel B
428,text,27958,27965,Georgia,GPE,Daniel B
429,text,28130,28134,Haul,PRODUCT,Daniel B
430,text,28187,28188,U,PRODUCT,Daniel B
431,text,28189,28193,Haul,PRODUCT,Daniel B
432,text,28288,28295,Georgia,GPE,Daniel B
433,text,28318,28325,Georgia,GPE,Daniel B
434,text,28579,28585,Daniel,PERSON,Daniel B
435,text,28843,28860,about three weeks,DATE,Daniel B
436,text,28941,28958,two or three days,DATE,Daniel B
437,text,29218,29224,Daniel,PERSON,Daniel B
438,text,29308,29313,first,ORDINAL,Daniel B
439,text,29656,29665,14 months,DATE,Daniel B
440,text,29970,29976,Daniel,PERSON,Daniel B
441,text,30133,30140,Georgia,GPE,Daniel B
442,text,30381,30393,half an hour,TIME,Daniel B
443,text,30703,30709,Daniel,PERSON,Daniel B
444,text,30741,30749,Danielel,PERSON,Daniel B
445,text,30810,30817,Mexican,NORP,Daniel B
446,text,30895,30902,Wetback,PERSON,Daniel B
447,text,30921,30928,Cracker,PERSON,Daniel B
448,text,31294,31301,Mexican,NORP,Daniel B
449,text,31388,31394,Daniel,PERSON,Daniel B
450,text,31809,31814,first,ORDINAL,Daniel B
451,text,31835,31841,a year,DATE,Daniel B
452,text,31873,31879,Mexico,GPE,Daniel B
453,text,31892,31897,first,ORDINAL,Daniel B
454,text,31945,31951,Mexico,GPE,Daniel B
455,text,31959,31961,27,DATE,Daniel B
456,text,32178,32184,Daniel,PERSON,Daniel B
457,text,32350,32367,about three years,DATE,Daniel B
458,text,32491,32497,States,GPE,Daniel B
459,text,32538,32543,first,ORDINAL,Daniel B
460,text,32746,32757,that second,TIME,Daniel B
461,text,32933,32939,Daniel,PERSON,Daniel B
462,text,33446,33463,the United States,GPE,Daniel B
463,text,33607,33613,Daniel,PERSON,Daniel B
464,text,33769,33774,"4,000",MONEY,Daniel B
465,text,33815,33818,200,MONEY,Daniel B
466,text,33920,33942,the whole year of 2009,DATE,Daniel B
467,text,33960,33964,2010,DATE,Daniel B
468,text,34050,34053,150,CARDINAL,Daniel B
469,text,34365,34371,Daniel,PERSON,Daniel B
470,text,34415,34432,the United States,GPE,Daniel B
471,text,34765,34773,Mexicans,NORP,Daniel B
472,text,35134,35140,Daniel,PERSON,Daniel B
473,text,35695,35712,the United States,GPE,Daniel B
474,text,35780,35787,all day,DATE,Daniel B
475,text,35828,35836,Mexicans,NORP,Daniel B
476,text,35949,35955,Daniel,PERSON,Daniel B
477,text,36012,36018,Mexico,GPE,Daniel B
478,text,36385,36391,Mexico,GPE,Daniel B
479,text,36462,36468,Daniel,PERSON,Daniel B
480,text,36482,36486,2012,DATE,Daniel B
481,text,36488,36499,seven years,DATE,Daniel B
482,text,36507,36511,2012,DATE,Daniel B
483,text,36663,36670,Claudia,PERSON,Daniel B
484,text,36713,36719,Daniel,PERSON,Daniel B
485,text,36834,36839,first,ORDINAL,Daniel B
486,text,37101,37107,Mexico,GPE,Daniel B
487,text,37440,37446,Daniel,PERSON,Daniel B
488,text,38080,38086,Mexico,GPE,Daniel B
489,text,38229,38235,Daniel,PERSON,Daniel B
490,text,38334,38338,24/7,CARDINAL,Daniel B
491,text,38350,38355,Years,DATE,Daniel B
492,text,38417,38423,Mexico,GPE,Daniel B
493,text,38597,38602,eight,TIME,Daniel B
494,text,38921,38927,Daniel,PERSON,Daniel B
495,text,38943,38949,Mexico,GPE,Daniel B
496,text,38958,38967,every day,DATE,Daniel B
497,text,38972,38981,every day,DATE,Daniel B
498,text,38983,38989,Mexico,GPE,Daniel B
499,text,39156,39164,Teletech,GPE,Daniel B
500,text,39444,39453,Teleltech,ORG,Daniel B
501,text,39538,39546,Teletach,ORG,Daniel B
502,text,39638,39645,Claudia,PERSON,Daniel B
503,text,39699,39705,Daniel,PERSON,Daniel B
504,text,39893,39897,four,CARDINAL,Daniel B
505,text,39921,39925,four,CARDINAL,Daniel B
506,text,40169,40173,days,DATE,Daniel B
507,text,40182,40189,Claudia,PERSON,Daniel B
508,text,40234,40236,US,GPE,Daniel B
509,text,40263,40269,Daniel,PERSON,Daniel B
510,text,40310,40317,Claudia,PERSON,Daniel B
511,text,40377,40383,Daniel,PERSON,Daniel B
512,text,40960,40971,Burger King,ORG,Daniel B
513,text,40995,41003,American,NORP,Daniel B
514,text,41111,41117,Daniel,PERSON,Daniel B
515,text,41282,41292,four years,DATE,Daniel B
516,text,41556,41565,every day,DATE,Daniel B
517,text,41726,41738,about a year,DATE,Daniel B
518,text,41770,41779,last year,DATE,Daniel B
519,text,41943,41949,Daniel,PERSON,Daniel B
520,text,41968,41970,15,DATE,Daniel B
521,text,41988,41990,15,DATE,Daniel B
522,text,41994,42002,December,DATE,Daniel B
523,text,42024,42026,14,DATE,Daniel B
524,text,42030,42038,November,DATE,Daniel B
525,text,42060,42064,2009,DATE,Daniel B
526,text,42078,42086,10 years,DATE,Daniel B
527,text,42124,42129,first,ORDINAL,Daniel B
528,text,42160,42163,two,CARDINAL,Daniel B
529,text,42660,42666,Daniel,PERSON,Daniel B
530,text,42904,42910,Mexico,GPE,Daniel B
531,text,42966,42979,New Comienzos,ORG,Daniel B
532,text,42988,42994,Daniel,PERSON,Daniel B
533,text,43155,43159,Adam,PERSON,Daniel B
534,text,43233,43242,200 bucks,MONEY,Daniel B
535,text,43269,43278,200 bucks,MONEY,Daniel B
536,text,43322,43329,Mexican,NORP,Daniel B
537,text,43333,43341,American,NORP,Daniel B
538,text,43350,43356,Daniel,PERSON,Daniel B
539,text,43384,43392,American,NORP,Daniel B
540,text,43407,43413,Mexico,GPE,Daniel B
541,text,43431,43439,Mexicans,NORP,Daniel B
542,text,43457,43469,Ku Klux Klan,ORG,Daniel B
543,text,43566,43582,the Ku Klux Klan,ORG,Daniel B
544,text,43591,43597,Daniel,PERSON,Daniel B
545,text,43605,43621,the Ku Klux Klan,ORG,Daniel B
546,text,43759,43765,Daniel,PERSON,Daniel B
547,text,44466,44472,Daniel,PERSON,Daniel B
548,text,44611,44614,KKK,ORG,Daniel B
549,text,44630,44636,Daniel,PERSON,Daniel B
550,text,44715,44718,KKK,ORG,Daniel B
551,text,44744,44751,Georgia,GPE,Daniel B
552,text,44766,44769,KKK,ORG,Daniel B
553,text,45378,45385,Mexican,NORP,Daniel B
554,text,45425,45431,Daniel,PERSON,Daniel B
555,text,45515,45521,Daniel,PERSON,Daniel B
556,text,45599,45605,Daniel,PERSON,Daniel B
557,text,45664,45672,Mexicans,NORP,Daniel B
558,text,46019,46036,the United States,GPE,Daniel B
559,text,46273,46279,Daniel,PERSON,Daniel B
560,text,46480,46486,Mexico,GPE,Daniel B
561,text,46510,46516,Mexico,GPE,Daniel B
562,text,46699,46707,Mexicans,NORP,Daniel B
563,text,46783,46789,States,GPE,Daniel B
564,text,46952,46959,Spanish,LANGUAGE,Daniel B
565,text,47051,47057,Daniel,PERSON,Daniel B
566,text,47156,47164,Mexicans,NORP,Daniel B
567,text,47241,47247,Daniel,PERSON,Daniel B
568,text,47587,47607,about two months ago,DATE,Daniel B
569,text,47609,47612,one,CARDINAL,Daniel B
570,text,47644,47652,New York,GPE,Daniel B
571,text,47960,47966,Daniel,PERSON,Daniel B
572,text,48094,48100,Daniel,PERSON,Daniel B
573,text,48400,48413,"about a year,",DATE,Daniel B
574,text,48414,48432,"year and a
   half",DATE,Daniel B
575,text,48465,48473,300-peso,MONEY,Daniel B
576,text,48766,48772,Daniel,PERSON,Daniel B
577,text,49102,49109,Claudia,PERSON,Daniel B
578,text,49146,49152,Daniel,PERSON,Daniel B
579,text,49167,49174,Claudia,PERSON,Daniel B
580,text,49202,49208,Daniel,PERSON,Daniel B
581,text,49495,49504,200 bucks,MONEY,Daniel B
582,text,49562,49565,200,CARDINAL,Daniel B
583,text,49575,49582,Claudia,PERSON,Daniel B
584,text,49618,49635,the United States,GPE,Daniel B
585,text,49686,49692,Daniel,PERSON,Daniel B
586,text,49757,49770,"the
   States",GPE,Daniel B
587,text,49984,49989,three,CARDINAL,Daniel B
588,text,50007,50015,Chrysler,ORG,Daniel B
589,text,50016,50023,Sebring,PRODUCT,Daniel B
590,text,50027,50035,Cadillac,PRODUCT,Daniel B
591,text,50049,50059,Expedition,PRODUCT,Daniel B
592,text,50069,50074,Tauro,PRODUCT,Daniel B
593,text,50085,50089,four,CARDINAL,Daniel B
594,text,50209,50211,16,DATE,Daniel B
595,text,50406,50412,Daniel,PERSON,Daniel B
596,text,50468,50488,"the United
   States",GPE,Daniel B
597,text,50640,50646,Mexico,GPE,Daniel B
598,text,50849,50861,"200
   pesos",MONEY,Daniel B
599,text,50887,50902,about two weeks,DATE,Daniel B
600,text,50908,50917,two weeks,DATE,Daniel B
601,text,50965,50980,about two weeks,DATE,Daniel B
602,text,51045,51054,two weeks,DATE,Daniel B
603,text,51134,51143,200 pesos,MONEY,Daniel B
604,text,51146,51148,10,MONEY,Daniel B
605,text,51157,51163,Daniel,PERSON,Daniel B
606,text,51190,51196,Mexico,GPE,Daniel B
607,text,51213,51219,States,GPE,Daniel B
608,text,51289,51296,Mexican,NORP,Daniel B
609,text,51420,51426,Mexico,GPE,Daniel B
610,text,51592,51609,the United States,GPE,Daniel B
611,text,51888,51894,Daniel,PERSON,Daniel B
612,text,52019,52025,Mexico,GPE,Daniel B
613,text,52138,52144,Daniel,PERSON,Daniel B
614,text,52468,52474,Mexico,GPE,Daniel B
615,text,52591,52596,first,ORDINAL,Daniel B
616,text,52612,52620,Teletech,ORG,Daniel B
617,text,52907,52913,Daniel,PERSON,Daniel B
618,text,53104,53112,Teletech,GPE,Daniel B
619,text,53256,53260,Dish,PERSON,Daniel B
620,text,53627,53633,Daniel,PERSON,Daniel B
621,text,54249,54255,Daniel,PERSON,Daniel B
622,text,54321,54325,2019,DATE,Daniel B
623,text,54350,54354,2020,DATE,Daniel B
624,text,54386,54393,Claudia,PERSON,Daniel B
625,text,54424,54430,Daniel,PERSON,Daniel B
626,text,54575,54582,Claudia,PERSON,Daniel B
627,text,54590,54595,First,ORDINAL,Daniel B
628,text,54701,54718,the United States,GPE,Daniel B
629,text,54727,54733,Daniel,PERSON,Daniel B
630,text,54764,54776,Donald Trump,PERSON,Daniel B
631,text,54903,54913,six months,DATE,Daniel B
632,text,54947,54960,"five
   years",DATE,Daniel B
633,text,55168,55175,Claudia,PERSON,Daniel B
634,text,55454,55460,Daniel,PERSON,Daniel B
635,text,55478,55486,American,NORP,Daniel B
636,text,55511,55518,Claudia,PERSON,Daniel B
637,text,55536,55542,Daniel,PERSON,Daniel B
638,text,55834,55840,Mexico,GPE,Daniel B
639,text,55960,55966,Mexico,GPE,Daniel B
640,text,56048,56061,United States,GPE,Daniel B
641,text,56219,56225,Daniel,PERSON,Daniel B
642,text,56929,56935,Daniel,PERSON,Daniel B
643,text,57207,57214,Mexican,NORP,Daniel B
644,text,57225,57242,the United States,GPE,Daniel B
645,text,57277,57283,Daniel,PERSON,Daniel B
646,text,58126,58132,Daniel,PERSON,Daniel B
647,text,58549,58566,the United States,GPE,Daniel B
648,text,58666,58672,Daniel,PERSON,Daniel B
649,text,58939,58947,10 years,DATE,Daniel B
650,text,58952,58957,first,ORDINAL,Daniel B
651,text,58978,58986,one year,DATE,Daniel B
652,text,58988,58994,second,ORDINAL,Daniel B
653,text,59020,59024,five,CARDINAL,Daniel B
654,text,59037,59040,two,CARDINAL,Daniel B
655,text,59238,59245,Mexican,NORP,Daniel B
656,text,59307,59314,Mexican,NORP,Daniel B
657,text,59331,59337,Daniel,PERSON,Daniel B
658,text,59499,59505,Mexico,GPE,Daniel B
659,text,59645,59649,four,CARDINAL,Daniel B
660,text,59653,59657,five,CARDINAL,Daniel B
661,text,60081,60088,Claudia,PERSON,Daniel B
662,text,60107,60120,United States,GPE,Daniel B
663,text,60143,60150,Mexican,NORP,Daniel B
664,text,60210,60216,Daniel,PERSON,Daniel B
665,text,60951,60956,Bible,WORK_OF_ART,Daniel B
666,text,60965,60972,Claudia,PERSON,Daniel B
667,text,60998,61004,Daniel,PERSON,Daniel B
668,text,61067,61074,Claudia,PERSON,Daniel B
669,text,61103,61117,six months ago,DATE,Daniel B
670,text,61178,61184,Daniel,PERSON,Daniel B
671,text,61233,61239,Daniel,PERSON,Daniel B
672,text,61261,61266,Bible,WORK_OF_ART,Daniel B
673,text,61434,61441,Claudia,PERSON,Daniel B
674,text,61782,61788,Daniel,PERSON,Daniel B
675,text,62537,62543,Daniel,PERSON,Daniel B
676,text,62564,62573,every day,DATE,Daniel B
